I_R01_Gripper_Load,I_R02_Gripper_Load,I_R03_Gripper_Load,I_R04_Gripper_Load,I_R03_Gripper_Pot,I_R04_Gripper_Pot,t,label,cycle_id
441.0,1337.0,1349.0,646.0,2392.0,13275.0,184.511,"NoNose,NoBody2,NoBody1",5_73
297.0,1276.0,1389.0,665.0,2401.0,13314.0,185.065,"NoNose,NoBody2,NoBody1",5_73
397.0,1291.0,1373.0,711.0,2408.0,13217.0,185.356,"NoNose,NoBody2,NoBody1",5_73
385.0,1308.0,1374.0,689.0,2395.0,13298.0,186.096,"NoNose,NoBody2,NoBody1",5_73
436.0,1322.0,1372.0,612.0,2398.0,13215.0,186.323,"NoNose,NoBody2,NoBody1",5_73
405.0,1302.0,1381.0,647.0,2399.0,13272.0,187.163,"NoNose,NoBody2,NoBody1",5_73
413.0,1298.0,1364.0,500.0,2395.0,13205.0,187.326,"NoNose,NoBody2,NoBody1",5_73
455.0,1304.0,1377.0,722.0,2407.0,13380.0,187.992,"NoNose,NoBody2,NoBody1",5_73
401.0,1298.0,1368.0,681.0,2401.0,13231.0,188.34,"NoNose,NoBody2,NoBody1",5_73
393.0,1285.0,1377.0,673.0,2406.0,13181.0,189.045,"NoNose,NoBody2,NoBody1",5_73
402.0,1283.0,1355.0,655.0,2396.0,13273.0,189.39,"NoNose,NoBody2,NoBody1",5_73
419.0,1300.0,1363.0,643.0,2393.0,13260.968397291197,190.192,"NoNose,NoBody2,NoBody1",5_73
401.0,1299.0,1373.0,692.0,2421.0,13216.0,190.327,"NoNose,NoBody2,NoBody1",5_73
409.0,1308.0,1369.0,646.0,2404.0,13247.0,191.145,"NoNose,NoBody2,NoBody1",5_73
401.0,1298.0,1375.0,684.0,2401.0,13205.0,191.34,"NoNose,NoBody2,NoBody1",5_73
349.0,1304.0,1365.0,672.0,2395.0,13243.0,192.073,"NoNose,NoBody2,NoBody1",5_73
276.0,1319.0,1376.0,678.0,2408.0,13258.0,192.34,"NoNose,NoBody2,NoBody1",5_73
406.0,1298.0,1356.0,639.0,2404.0,13231.0,192.969,"NoNose,NoBody2,NoBody1",5_73
336.0,1305.0,1353.0,659.0,2389.0,13190.0,193.347,"NoNose,NoBody2,NoBody1",5_73
420.0,1333.0,1368.0,732.0,2392.0,13213.0,194.155,"NoNose,NoBody2,NoBody1",5_73
418.0,1318.0,1376.0,665.0,2401.0,8992.0,194.53,"NoNose,NoBody2,NoBody1",5_73
269.0,1275.0,1377.0,617.0,2416.0,8711.0,195.016,"NoNose,NoBody2,NoBody1",5_73
406.0,1305.0,1353.0,806.0,2398.0,8543.0,195.35,"NoNose,NoBody2,NoBody1",5_73
390.0,1312.0,1385.0,804.0,2396.0,13284.0,196.414,"NoNose,NoBody2,NoBody1",5_73
386.0,1301.0,1367.0,677.0,2405.0,13281.0,196.424,"NoNose,NoBody2,NoBody1",5_73
409.0,1268.0,1354.0,699.0,2392.0,13323.0,197.01,"NoNose,NoBody2,NoBody1",5_73
437.0,1309.0,1379.0,699.0,2412.0,13269.0,197.321,"NoNose,NoBody2,NoBody1",5_73
326.0,1290.0,1372.0,691.0,2406.0,13205.0,198.06,"NoNose,NoBody2,NoBody1",5_73
402.0,1295.0,1358.0,638.0,2392.0,13177.0,198.354,"NoNose,NoBody2,NoBody1",5_73
409.0,1337.0,1370.0,606.0,2403.0,13237.0,199.095,"NoNose,NoBody2,NoBody1",5_73
383.0,1294.0,1378.0,714.0,2397.0,13277.0,199.338,"NoNose,NoBody2,NoBody1",5_73
365.0,1321.0,1369.0,681.0,2393.0,13273.0,200.005,"NoNose,NoBody2,NoBody1",5_73
389.0,1322.0,1361.0,646.0,2392.0,13257.0,200.339,"NoNose,NoBody2,NoBody1",5_73
413.0,1285.0,1368.0,653.0,2401.0,13283.0,201.007,"NoNose,NoBody2,NoBody1",5_73
390.0,1298.0,1373.0,636.0,2397.0,13273.0,201.33,"NoNose,NoBody2,NoBody1",5_73
397.0,1285.0,1358.0,620.0,2384.0,13177.0,201.934,"NoNose,NoBody2,NoBody1",5_73
425.0,1313.0,1376.0,-986.0,2410.0,13292.0,202.342,"NoNose,NoBody2,NoBody1",5_73
417.0,1310.0,1374.0,652.0,2397.0,13244.0,202.946,"NoNose,NoBody2,NoBody1",5_73
415.0,1307.0,1374.0,655.0,2399.0,13289.0,203.345,"NoNose,NoBody2,NoBody1",5_73
409.0,1309.0,1371.0,646.0,2404.0,13415.0,203.978,"NoNose,NoBody2,NoBody1",5_73
443.0,1311.0,1373.0,651.0,2400.0,13207.0,204.335,"NoNose,NoBody2,NoBody1",5_73
400.0,1311.0,1385.0,645.0,2399.0,13187.0,204.921,"NoNose,NoBody2,NoBody1",5_73
303.0,1306.0,1361.0,635.0,2393.0,13230.0,205.333,"NoNose,NoBody2,NoBody1",5_73
417.0,1299.0,1366.0,691.0,2405.0,13136.0,205.939,"NoNose,NoBody2,NoBody1",5_73
446.0,1328.0,1377.0,687.0,2406.0,13271.0,206.399,"NoNose,NoBody2,NoBody1",5_73
432.0,1333.0,1375.0,659.0,2408.0,8490.0,206.926,"NoNose,NoBody2,NoBody1",5_73
406.0,1293.0,1379.0,759.0,2405.0,8526.0,207.338,"NoNose,NoBody2,NoBody1",5_73
434.0,1333.0,1363.0,-1348.0,2399.0,8305.0,207.955,"NoNose,NoBody2,NoBody1",5_73
433.0,1319.0,1358.0,541.0,2388.0,8444.0,208.341,"NoNose,NoBody2,NoBody1",5_73
423.0,1286.0,1371.0,681.0,2395.0,8504.0,208.936,"NoNose,NoBody2,NoBody1",5_73
419.0,1290.0,1355.0,537.0,2393.0,8472.0,209.331,"NoNose,NoBody2,NoBody1",5_73
435.0,1291.0,1374.0,672.0,2387.0,8509.0,209.962,"NoNose,NoBody2,NoBody1",5_73
417.0,1296.0,1362.0,678.0,2401.0,8595.0,210.335,"NoNose,NoBody2,NoBody1",5_73
405.0,1311.0,1371.0,684.0,2408.0,8659.0,210.924,"NoNose,NoBody2,NoBody1",5_73
212.0,1311.0,1372.0,644.0,2407.0,8979.0,211.344,"NoNose,NoBody2,NoBody1",5_73
408.0,1310.0,1361.0,641.0,2392.0,13214.0,211.943,"NoNose,NoBody2,NoBody1",5_73
434.0,1298.0,1383.0,541.0,2408.0,13150.0,212.321,"NoNose,NoBody2,NoBody1",5_73
397.0,1303.0,1392.0,679.0,2405.0,13264.0,212.954,"NoNose,NoBody2,NoBody1",5_73
417.0,1313.0,1358.0,659.0,2390.0,13251.0,213.34,"NoNose,NoBody2,NoBody1",5_73
389.0,1283.0,1386.0,637.0,2409.0,13217.0,213.915,"NoNose,NoBody2,NoBody1",5_73
402.0,1312.0,1376.0,693.0,2405.0,13346.0,214.326,"NoNose,NoBody2,NoBody1",5_73
418.0,1300.0,1377.0,559.0,2403.0,13115.0,214.947,"NoNose,NoBody2,NoBody1",5_73
413.0,1305.0,1373.0,645.0,2405.0,13252.0,215.328,"NoNose,NoBody2,NoBody1",5_73
424.0,1309.0,1373.0,529.0,2407.0,13202.0,215.95,"NoNose,NoBody2,NoBody1",5_73
452.0,1305.0,1369.0,634.0,2394.0,13114.0,216.36,"NoNose,NoBody2,NoBody1",5_73
335.0,1304.0,1362.0,671.0,2401.0,8808.0,216.964,"NoNose,NoBody2,NoBody1",5_73
333.0,1301.0,1360.0,578.0,2390.0,8731.0,217.335,"NoNose,NoBody2,NoBody1",5_73
416.0,1302.0,1368.0,682.0,2389.0,8894.0,217.95,"NoNose,NoBody2,NoBody1",5_73
398.0,1318.0,1372.0,676.0,2404.0,8997.0,218.327,"NoNose,NoBody2,NoBody1",5_73
413.0,1313.0,1374.0,674.0,2400.0,8849.0,218.925,"NoNose,NoBody2,NoBody1",5_73
325.0,1322.0,1350.0,652.0,2386.0,8737.0,219.329,"NoNose,NoBody2,NoBody1",5_73
428.0,1302.0,1361.0,582.0,2397.0,8368.0,219.978,"NoNose,NoBody2,NoBody1",5_73
346.0,1291.0,1370.0,749.0,2412.0,13198.0,220.34,"NoNose,NoBody2,NoBody1",5_73
437.0,1322.0,1371.0,651.0,2398.0,13261.0,220.934,"NoNose,NoBody2,NoBody1",5_73
399.0,1300.0,1370.0,662.0,2398.0,13197.0,221.333,"NoNose,NoBody2,NoBody1",5_73
366.0,1306.0,1376.0,-153.0,2405.0,8667.0,221.951,"NoNose,NoBody2,NoBody1",5_73
460.0,1316.0,1393.0,704.0,2413.0,8766.0,222.325,"NoNose,NoBody2,NoBody1",5_73
411.0,1298.0,1371.0,740.0,2412.0,8668.0,222.979,"NoNose,NoBody2,NoBody1",5_73
263.0,1298.0,1374.0,734.0,2409.0,8678.0,223.35,"NoNose,NoBody2,NoBody1",5_73
455.0,1331.0,1370.0,655.0,2405.0,8625.0,223.953,"NoNose,NoBody2,NoBody1",5_73
419.0,1286.0,1365.0,833.0,2397.0,9097.0,224.342,"NoNose,NoBody2,NoBody1",5_73
449.0,1304.0,1364.0,684.0,2401.0,8829.0,224.979,"NoNose,NoBody2,NoBody1",5_73
426.0,1317.0,1371.0,692.0,2400.0,8937.0,225.352,"NoNose,NoBody2,NoBody1",5_73
419.0,1310.0,1383.0,-619.0,2406.0,8920.0,226.014,"NoNose,NoBody2,NoBody1",5_73
413.0,1308.0,1378.0,-178.0,2402.0,8912.0,226.526,"NoNose,NoBody2,NoBody1",5_73
420.0,1301.0,1379.0,-1194.0,2409.0,13172.0,226.928,"NoNose,NoBody2,NoBody1",5_73
426.0,1324.0,1384.0,1130.0,2405.0,13293.0,227.34,"NoNose,NoBody2,NoBody1",5_73
324.0,1297.0,1376.0,-764.0,2400.0,13314.0,227.94,"NoNose,NoBody2,NoBody1",5_73
420.0,1302.0,1367.0,-252.0,2401.0,13246.0,228.33,"NoNose,NoBody2,NoBody1",5_73
435.0,1327.0,1381.0,593.0,2409.0,13241.0,228.928,"NoNose,NoBody2,NoBody1",5_73
406.0,1291.0,1381.0,652.0,2399.0,13232.0,229.332,"NoNose,NoBody2,NoBody1",5_73
411.0,1310.0,1370.0,-1386.0,2392.0,13176.0,229.94,"NoNose,NoBody2,NoBody1",5_73
360.0,1313.0,1370.0,700.0,2403.0,13280.0,230.322,"NoNose,NoBody2,NoBody1",5_73
443.0,1308.0,1360.0,-802.0,2395.0,8841.806372549021,230.944,"NoNose,NoBody2,NoBody1",5_73
413.0,1295.0,1362.0,-171.0,2398.0,8753.0,231.338,"NoNose,NoBody2,NoBody1",5_73
426.0,1300.0,1367.0,1343.0,2390.0,9197.0,231.952,"NoNose,NoBody2,NoBody1",5_73
406.0,1326.0,1365.0,662.0,2403.0,8701.0,232.333,"NoNose,NoBody2,NoBody1",5_73
419.0,1307.0,1375.0,514.0,2397.0,8551.0,232.938,"NoNose,NoBody2,NoBody1",5_73
403.0,1291.0,1378.0,663.0,2404.0,8873.0,233.324,"NoNose,NoBody2,NoBody1",5_73
432.0,1320.0,1367.0,650.0,2399.0,8891.0,233.975,"NoNose,NoBody2,NoBody1",5_73
389.0,1306.0,1369.0,679.0,2393.0,8958.0,234.331,"NoNose,NoBody2,NoBody1",5_73
427.0,1326.0,1366.0,613.0,2402.0,13272.0,234.965,"NoNose,NoBody2,NoBody1",5_73
433.0,1336.0,1367.0,624.0,2400.0,13210.0,235.329,"NoNose,NoBody2,NoBody1",5_73
382.0,1281.0,1373.0,639.0,2399.0,13217.0,235.941,"NoNose,NoBody2,NoBody1",5_73
457.0,1318.0,1371.0,389.0,2403.0,13280.0,236.386,"NoNose,NoBody2,NoBody1",5_73
423.0,1325.0,1352.0,-1070.0,2387.0,13273.0,236.938,"NoNose,NoBody2,NoBody1",5_73
444.0,1335.0,1373.0,219.0,2393.0,13303.0,237.326,"NoNose,NoBody2,NoBody1",5_73
418.0,1320.0,1380.0,587.0,2413.0,13169.0,237.936,"NoNose,NoBody2,NoBody1",5_73
433.0,1331.0,1373.0,-116.0,2397.0,12138.0,238.335,"NoNose,NoBody2,NoBody1",5_73
415.0,1304.0,1371.0,1171.0,2404.0,12136.0,238.945,"NoNose,NoBody2,NoBody1",5_73
407.0,1307.0,1371.0,-312.0,2402.0,12112.0,239.334,"NoNose,NoBody2,NoBody1",5_73
431.0,1290.0,1362.0,614.0,2399.0,12049.0,239.972,"NoNose,NoBody2,NoBody1",5_73
423.0,1317.0,1371.0,676.0,2396.0,11912.0,240.336,"NoNose,NoBody2,NoBody1",5_73
425.0,1322.0,1396.0,621.0,2416.0,12133.0,240.937,"NoNose,NoBody2,NoBody1",5_73
470.0,1336.0,1372.0,653.0,2402.0,12115.0,241.337,"NoNose,NoBody2,NoBody1",5_73
441.0,1314.0,1375.0,654.0,2414.0,12162.0,241.997,"NoNose,NoBody2,NoBody1",5_73
419.0,1313.0,1365.0,649.0,2407.0,12172.0,242.349,"NoNose,NoBody2,NoBody1",5_73
410.0,1321.0,1370.0,624.0,2396.0,13242.0,242.915,"NoNose,NoBody2,NoBody1",5_73
424.0,1315.0,1371.0,650.0,2398.0,13226.0,243.328,"NoNose,NoBody2,NoBody1",5_73
385.0,1323.0,1386.0,685.0,2406.0,13232.0,243.956,"NoNose,NoBody2,NoBody1",5_73
405.0,1320.0,1369.0,-1045.0,2388.0,13204.0,244.345,"NoNose,NoBody2,NoBody1",5_73
408.0,1302.0,1356.0,-1017.0,2407.0,13352.0,245.03,"NoNose,NoBody2,NoBody1",5_73
420.0,1327.0,1362.0,709.0,2395.0,13231.0,245.344,"NoNose,NoBody2,NoBody1",5_73
420.0,1332.0,1391.0,644.0,2410.0,13193.0,245.983,"NoNose,NoBody2,NoBody1",5_73
424.0,1315.0,1381.0,655.0,2404.0,8839.0,246.368,"NoNose,NoBody2,NoBody1",5_73
443.0,1311.0,1376.0,631.0,2415.0,8834.0,246.925,"NoNose,NoBody2,NoBody1",5_73
421.0,1297.0,1383.0,699.0,2401.0,8917.0,247.342,"NoNose,NoBody2,NoBody1",5_73
399.0,1317.0,1364.0,665.0,2397.0,8995.0,247.957,"NoNose,NoBody2,NoBody1",5_73
435.0,1305.0,1373.0,695.0,2407.0,8870.0,248.328,"NoNose,NoBody2,NoBody1",5_73
411.0,1313.0,1363.0,688.0,2393.0,8905.0,248.943,"NoNose,NoBody2,NoBody1",5_73
472.0,1305.0,1367.0,664.0,2389.0,13324.0,249.338,"NoNose,NoBody2,NoBody1",5_73
431.0,1320.0,1364.0,642.0,2397.0,13264.0,249.936,"NoNose,NoBody2,NoBody1",5_73
420.0,1303.0,1380.0,604.0,2406.0,13166.0,250.343,"NoNose,NoBody2,NoBody1",5_73
418.0,1299.0,1375.0,630.0,2401.0,13235.0,250.926,"NoNose,NoBody2,NoBody1",5_73
416.0,1311.0,1389.0,660.0,2414.0,13270.0,251.344,"NoNose,NoBody2,NoBody1",5_73
401.0,1287.0,1370.0,677.0,2396.0,13197.0,251.987,"NoNose,NoBody2,NoBody1",5_73
401.0,1316.0,1381.0,660.0,2410.0,13202.0,252.349,"NoNose,NoBody2,NoBody1",5_73
443.0,1349.0,1375.0,643.0,2403.0,12974.0,252.958,"NoNose,NoBody2,NoBody1",5_73
401.0,1323.0,1400.0,659.0,2421.0,13217.0,253.339,"NoNose,NoBody2,NoBody1",5_73
362.0,1313.0,1372.0,677.0,2401.0,8870.0,253.95,"NoNose,NoBody2,NoBody1",5_73
426.0,1287.0,1381.0,637.0,2406.0,8947.0,254.342,"NoNose,NoBody2,NoBody1",5_73
418.0,1294.0,1388.0,314.0,2410.0,8939.0,254.952,"NoNose,NoBody2,NoBody1",5_73
425.0,1320.0,1371.0,644.0,2409.0,8742.0,255.326,"NoNose,NoBody2,NoBody1",5_73
442.0,1334.0,1377.0,697.0,2402.0,8722.0,255.971,"NoNose,NoBody2,NoBody1",5_73
352.0,1306.0,1367.0,-809.0,2398.0,8899.0,256.49,"NoNose,NoBody2,NoBody1",5_73
412.0,1301.0,1362.0,136.0,2399.0,13290.0,256.96,"NoNose,NoBody2,NoBody1",5_73
389.0,1303.0,1370.0,-1127.0,2407.0,13303.0,257.334,"NoNose,NoBody2,NoBody1",5_73
269.0,1293.0,1373.0,-1115.0,2410.0,13251.0,258.037,"NoNose,NoBody2,NoBody1",5_73
418.0,1287.0,1388.0,1128.0,2398.0,12585.435897435898,258.331,"NoNose,NoBody2,NoBody1",5_73
417.0,1330.0,1369.0,631.0,2399.0,12102.0,258.955,"NoNose,NoBody2,NoBody1",5_73
419.0,1310.0,1373.0,709.0,2392.0,12034.0,259.342,"NoNose,NoBody2,NoBody1",5_73
411.0,1311.0,1366.0,458.0,2396.0,12254.898218829516,259.953,"NoNose,NoBody2,NoBody1",5_73
428.0,1301.0,1379.0,-366.0,2404.0,12062.0,260.336,"NoNose,NoBody2,NoBody1",5_73
447.0,1313.0,1379.0,651.0,2411.0,12048.0,260.938,"NoNose,NoBody2,NoBody1",5_73
439.0,1311.0,1383.0,-1038.0,2412.0,12063.0,261.341,"NoNose,NoBody2,NoBody1",5_73
419.0,1287.0,1367.0,591.0,2387.0,12123.802083333334,261.927,"NoNose,NoBody2,NoBody1",5_73
436.0,1333.0,1383.0,643.0,2400.0,12408.0,262.332,"NoNose,NoBody2,NoBody1",5_73
441.0,1321.0,1356.0,706.0,2391.0,12142.0,262.996,"NoNose,NoBody2,NoBody1",5_73
439.0,1305.0,1382.0,671.0,2398.0,13308.0,263.332,"NoNose,NoBody2,NoBody1",5_73
440.0,1316.0,1376.0,672.0,2408.0,13255.0,263.929,"NoNose,NoBody2,NoBody1",5_73
395.0,1296.0,1376.0,808.0,2395.0,13259.0,264.347,"NoNose,NoBody2,NoBody1",5_73
410.0,1305.0,1365.0,650.0,2396.0,13150.0,264.949,"NoNose,NoBody2,NoBody1",5_73
406.0,1317.0,1378.0,643.0,2405.0,13195.0,265.325,"NoNose,NoBody2,NoBody1",5_73
413.0,1313.0,1369.0,610.0,2404.0,13173.0,265.966,"NoNose,NoBody2,NoBody1",5_73
427.0,1328.0,1377.0,234.0,2400.0,13256.0,266.367,"NoNose,NoBody2,NoBody1",5_73
439.0,1305.0,1368.0,1205.0,2392.0,13315.0,266.945,"NoNose,NoBody2,NoBody1",5_73
401.0,1284.0,1378.0,1125.0,2395.0,11659.255892255893,267.331,"NoNose,NoBody2,NoBody1",5_73
403.0,1329.0,1385.0,1038.0,2402.0,8803.0,267.949,"NoNose,NoBody2,NoBody1",5_73
427.0,1287.0,1368.0,270.0,2400.0,8785.0,268.338,"NoNose,NoBody2,NoBody1",5_73
369.0,1308.0,1380.0,1029.0,2400.0,8729.0,268.929,"NoNose,NoBody2,NoBody1",5_73
420.0,1321.0,1376.0,-560.0,2401.0,8575.0,269.332,"NoNose,NoBody2,NoBody1",5_73
415.0,1295.0,1363.0,-588.0,2391.0,8603.0,269.966,"NoNose,NoBody2,NoBody1",5_73
419.0,1325.0,1372.0,-699.0,2407.0,8709.0,270.336,"NoNose,NoBody2,NoBody1",5_73
406.0,1313.0,1370.0,-1098.0,2398.0,8673.0,270.952,"NoNose,NoBody2,NoBody1",5_73
426.0,1315.0,1364.0,496.0,2396.0,8683.0,271.335,"NoNose,NoBody2,NoBody1",5_73
409.0,1313.0,1362.0,-741.0,2394.0,13315.0,271.987,"NoNose,NoBody2,NoBody1",5_73
404.0,1298.0,1362.0,1272.0,2397.0,13248.0,272.326,"NoNose,NoBody2,NoBody1",5_73
404.0,1323.0,1378.0,-704.0,2409.0,13183.0,272.935,"NoNose,NoBody2,NoBody1",5_73
431.0,1335.0,1374.0,-1091.0,2412.0,12918.0,273.334,"NoNose,NoBody2,NoBody1",5_73
413.0,1318.0,1371.0,659.0,2404.0,13261.0,273.943,"NoNose,NoBody2,NoBody1",5_73
387.0,1299.0,1388.0,-1232.0,2417.0,13259.0,274.325,"NoNose,NoBody2,NoBody1",5_73
396.0,1293.0,1390.0,798.0,2413.0,13319.0,274.958,"NoNose,NoBody2,NoBody1",5_73
405.0,1313.0,1374.0,620.0,2401.0,13247.0,275.327,"NoNose,NoBody2,NoBody1",5_73
393.0,1307.0,1367.0,776.0,2401.0,8812.0,275.939,"NoNose,NoBody2,NoBody1",5_73
392.0,1294.0,1368.0,-28.0,2409.0,8835.0,276.386,"NoNose,NoBody2,NoBody1",5_73
365.0,1299.0,1356.0,766.0,2394.0,8755.0,276.928,"NoNose,NoBody2,NoBody1",5_73
392.0,1300.0,1355.0,687.0,2388.0,8805.0,277.335,"NoNose,NoBody2,NoBody1",5_73
390.0,1305.0,1357.0,713.0,2390.0,8651.0,277.923,"NoNose,NoBody2,NoBody1",5_73
428.0,1307.0,1367.0,-1278.0,2386.0,8375.0,278.33,"NoNose,NoBody2,NoBody1",5_73
307.0,1308.0,1373.0,672.0,2405.0,8600.0,278.966,"NoNose,NoBody2,NoBody1",5_73
401.0,1291.0,1358.0,700.0,2400.0,8464.0,279.334,"NoNose,NoBody2,NoBody1",5_73
450.0,1330.0,1365.0,638.0,2401.0,13181.0,279.944,"NoNose,NoBody2,NoBody1",5_73
434.0,1333.0,1364.0,671.0,2402.0,13202.0,280.35,"NoNose,NoBody2,NoBody1",5_73
418.0,1325.0,1381.0,656.0,2412.0,13248.0,280.953,"NoNose,NoBody2,NoBody1",5_73
412.0,1298.0,1371.0,150.0,2404.0,13161.0,281.346,"NoNose,NoBody2,NoBody1",5_73
410.0,1302.0,1391.0,682.0,2402.0,13176.0,281.928,"NoNose,NoBody2,NoBody1",5_73
396.0,1299.0,1379.0,692.0,2406.0,13219.0,282.331,"NoNose,NoBody2,NoBody1",5_73
458.0,1329.0,1375.0,686.0,2408.0,13191.531100478469,282.946,"NoNose,NoBody2,NoBody1",5_73
431.0,1299.0,1360.0,651.0,2395.0,13181.0,283.339,"NoNose,NoBody2,NoBody1",5_73
160.0,1319.0,1383.0,613.0,2420.0,13226.0,283.987,"NoNose,NoBody2,NoBody1",5_73
426.0,1290.0,1366.0,690.0,2404.0,13234.0,284.325,"NoNose,NoBody2,NoBody1",5_73
414.0,1309.0,1358.0,661.0,2400.0,13252.0,284.925,"NoNose,NoBody2,NoBody1",5_73
446.0,1312.0,1383.0,640.0,2407.0,12454.0,285.349,"NoNose,NoBody2,NoBody1",5_73
423.0,1303.0,1390.0,651.0,2409.0,12253.0,285.95,"NoNose,NoBody2,NoBody1",5_73
431.0,1331.0,1351.0,664.0,2391.0,12279.0,286.438,"NoNose,NoBody2,NoBody1",5_73
426.0,1312.0,1356.0,677.0,2395.0,12148.0,287.021,"NoNose,NoBody2,NoBody1",5_73
370.0,1319.0,1354.0,663.0,2394.0,12187.0,287.332,"NoNose,NoBody2,NoBody1",5_73
424.0,1319.0,1364.0,-155.0,2404.0,12195.0,287.926,"NoNose,NoBody2,NoBody1",5_73
420.0,1321.0,1364.0,-1191.0,2403.0,11988.0,288.325,"NoNose,NoBody2,NoBody1",5_73
406.0,1323.0,1360.0,203.0,2399.0,12285.0,288.955,"NoNose,NoBody2,NoBody1",5_73
448.0,1321.0,1359.0,-787.0,2399.0,12304.0,289.33,"NoNose,NoBody2,NoBody1",5_73
426.0,1322.0,1368.0,-74.0,2401.0,12212.0,289.938,"NoNose,NoBody2,NoBody1",5_73
422.0,1299.0,1369.0,1315.0,2399.0,12252.567010309278,290.331,"NoNose,NoBody2,NoBody1",5_73
439.0,1307.0,1371.0,-494.0,2396.0,12256.0,290.959,"NoNose,NoBody2,NoBody1",5_73
421.0,1321.0,1364.0,-640.0,2396.0,12204.0,291.33,"NoNose,NoBody2,NoBody1",5_73
430.0,1314.0,1379.0,331.0,2411.0,12237.0,291.942,"NoNose,NoBody2,NoBody1",5_73
434.0,1305.0,1381.0,-639.0,2403.0,13217.0,292.329,"NoNose,NoBody2,NoBody1",5_73
398.0,1321.0,1365.0,1051.0,2396.0,13231.0,292.941,"NoNose,NoBody2,NoBody1",5_73
401.0,1301.0,1380.0,-881.0,2401.0,13252.0,293.331,"NoNose,NoBody2,NoBody1",5_73
409.0,1319.0,1387.0,-279.0,2404.0,13152.0,293.951,"NoNose,NoBody2,NoBody1",5_73
453.0,1347.0,1384.0,740.0,2404.0,13293.0,294.334,"NoNose,NoBody2,NoBody1",5_73
